t_s,num_requests_running,num_requests_waiting,kv_cache_usage_perc,repeat_id,scenario,scheduler_policy,background_offered_rps
52.49176663599792,224.0,0.0,0.3360192010972055,priority-mixed-rep1,mixed,priority,16.0
53.00950424399707,212.0,0.0,0.3072175552888736,priority-mixed-rep1,mixed,priority,16.0
53.513627034997626,167.0,0.0,0.18978227327275843,priority-mixed-rep1,mixed,priority,16.0
54.02253432199723,130.0,0.0,0.07543288187896446,priority-mixed-rep1,mixed,priority,16.0
54.526853510000365,82.0,0.0,0.04903137322132689,priority-mixed-rep1,mixed,priority,16.0
55.032545727997785,60.0,0.0,0.03411623521344076,priority-mixed-rep1,mixed,priority,16.0
55.5398670579998,58.0,0.0,0.03223041316646669,priority-mixed-rep1,mixed,priority,16.0
56.04361082699688,58.0,0.0,0.03223041316646669,priority-mixed-rep1,mixed,priority,16.0
56.549530414999026,56.0,0.0,0.03103034459111953,priority-mixed-rep1,mixed,priority,16.0
57.05572277199826,55.0,0.0,0.031201782959026203,priority-mixed-rep1,mixed,priority,16.0
57.55952405399876,54.0,0.0,0.029830276015772372,priority-mixed-rep1,mixed,priority,16.0
58.07135088399809,55.0,0.0,0.03103034459111953,priority-mixed-rep1,mixed,priority,16.0
58.57594920399788,57.0,0.0,0.03188753643065323,priority-mixed-rep1,mixed,priority,16.0
59.08115863299827,57.0,0.0,0.03154465969483966,priority-mixed-rep1,mixed,priority,16.0
59.58552214299925,56.0,0.0,0.030858906223212745,priority-mixed-rep1,mixed,priority,16.0
60.09224213699781,51.0,0.0,0.030001714383679046,priority-mixed-rep1,mixed,priority,16.0
60.59584081399953,19.0,0.0,0.016115206583233288,priority-mixed-rep1,mixed,priority,16.0
0.005192368997086305,0.0,0.0,0.0,priority-mixed-rep2,mixed,priority,16.0
0.5100348579981073,32.0,0.0,0.012000685753471574,priority-mixed-rep2,mixed,priority,16.0
1.0146513859981496,64.0,0.0,0.03754500257157556,priority-mixed-rep2,mixed,priority,16.0
1.5200585669990687,55.0,0.0,0.030344591119492503,priority-mixed-rep2,mixed,priority,16.0
2.0242218329985917,54.0,0.0,0.030344591119492503,priority-mixed-rep2,mixed,priority,16.0
2.5282529020005313,53.0,0.0,0.029658837647865588,priority-mixed-rep2,mixed,priority,16.0
3.033048654000595,55.0,0.0,0.030001714383679046,priority-mixed-rep2,mixed,priority,16.0
3.5370220320000954,55.0,0.0,0.030687467855306072,priority-mixed-rep2,mixed,priority,16.0
4.0427805299987085,54.0,0.0,0.029658837647865588,priority-mixed-rep2,mixed,priority,16.0
4.550875829998404,54.0,0.0,0.030001714383679046,priority-mixed-rep2,mixed,priority,16.0
5.054434663998109,55.0,0.0,0.030687467855306072,priority-mixed-rep2,mixed,priority,16.0
5.558128353997745,54.0,0.0,0.03017315275158583,priority-mixed-rep2,mixed,priority,16.0
6.0637608479992195,54.0,0.0,0.030516029487399288,priority-mixed-rep2,mixed,priority,16.0
6.570579268998699,54.0,0.0,0.030001714383679046,priority-mixed-rep2,mixed,priority,16.0
7.07687038199947,53.0,0.0,0.029487399279958804,priority-mixed-rep2,mixed,priority,16.0
7.585576358997059,54.0,0.0,0.030001714383679046,priority-mixed-rep2,mixed,priority,16.0
8.091298471998016,54.0,0.0,0.030516029487399288,priority-mixed-rep2,mixed,priority,16.0
8.595728018997761,54.0,0.0,0.030344591119492503,priority-mixed-rep2,mixed,priority,16.0
9.100707694000448,54.0,0.0,0.03017315275158583,priority-mixed-rep2,mixed,priority,16.0
9.607307973998104,54.0,0.0,0.029658837647865588,priority-mixed-rep2,mixed,priority,16.0
10.115036601000611,55.0,0.0,0.03017315275158583,priority-mixed-rep2,mixed,priority,16.0
10.619625038998493,55.0,0.0,0.03103034459111953,priority-mixed-rep2,mixed,priority,16.0
11.126209936999658,54.0,0.0,0.03017315275158583,priority-mixed-rep2,mixed,priority,16.0
11.633283007999125,54.0,0.0,0.030001714383679046,priority-mixed-rep2,mixed,priority,16.0
12.139650393997726,54.0,0.0,0.030001714383679046,priority-mixed-rep2,mixed,priority,16.0
12.647284430000582,54.0,0.0,0.030001714383679046,priority-mixed-rep2,mixed,priority,16.0
13.151462701000128,54.0,0.0,0.030001714383679046,priority-mixed-rep2,mixed,priority,16.0
13.656239986998116,54.0,0.0,0.029487399279958804,priority-mixed-rep2,mixed,priority,16.0
14.164131090998126,55.0,0.0,0.031201782959026203,priority-mixed-rep2,mixed,priority,16.0
14.668521436000447,54.0,0.0,0.030516029487399288,priority-mixed-rep2,mixed,priority,16.0
15.173757208998722,61.0,0.0,0.051431510372021205,priority-mixed-rep2,mixed,priority,16.0
15.677900807997503,79.0,0.0,0.09823418481056057,priority-mixed-rep2,mixed,priority,16.0
16.18301361200065,98.0,0.0,0.12943596776958688,priority-mixed-rep2,mixed,priority,16.0
16.687044012000115,112.0,0.0,0.1419509686267787,priority-mixed-rep2,mixed,priority,16.0
17.20383643799869,124.0,0.0,0.15069432539002225,priority-mixed-rep2,mixed,priority,16.0
17.70978275699963,137.0,0.0,0.16029487399279962,priority-mixed-rep2,mixed,priority,16.0
18.221279429999413,158.0,0.0,0.17709583404765983,priority-mixed-rep2,mixed,priority,16.0
18.726021195998328,177.0,0.0,0.19321104063089323,priority-mixed-rep2,mixed,priority,16.0
19.230141075000574,195.0,0.0,0.20898337047831306,priority-mixed-rep2,mixed,priority,16.0
19.73549904599713,211.0,0.0,0.22424138522201265,priority-mixed-rep2,mixed,priority,16.0
20.246498690998123,229.0,0.0,0.2415566603805932,priority-mixed-rep2,mixed,priority,16.0
20.750823529997433,246.0,0.0,0.2569861134921996,priority-mixed-rep2,mixed,priority,16.0
21.266577311998844,253.0,11.0,0.27224412823589916,priority-mixed-rep2,mixed,priority,16.0
21.78611576899857,254.0,29.0,0.28664495114006516,priority-mixed-rep2,mixed,priority,16.0
22.303724916997453,254.0,44.0,0.2974455683181896,priority-mixed-rep2,mixed,priority,16.0
22.80890053300027,253.0,59.0,0.3075604320246871,priority-mixed-rep2,mixed,priority,16.0
23.31989724899904,253.0,72.0,0.31613235042002397,priority-mixed-rep2,mixed,priority,16.0
23.825108048000402,253.0,79.0,0.31527515858049027,priority-mixed-rep2,mixed,priority,16.0
24.32956469599958,253.0,89.0,0.3149322818446768,priority-mixed-rep2,mixed,priority,16.0
24.846689131998573,254.0,103.0,0.32058974798559914,priority-mixed-rep2,mixed,priority,16.0
25.36511091200009,253.0,116.0,0.3235042002400137,priority-mixed-rep2,mixed,priority,16.0
25.873256686998502,252.0,123.0,0.3209326247214127,priority-mixed-rep2,mixed,priority,16.0
26.379737549999845,253.0,132.0,0.32298988513629345,priority-mixed-rep2,mixed,priority,16.0
26.90213379299894,253.0,132.0,0.3175038573632779,priority-mixed-rep2,mixed,priority,16.0
27.421151070000633,254.0,136.0,0.3176752957311847,priority-mixed-rep2,mixed,priority,16.0
27.93483340899911,253.0,143.0,0.3142465283730499,priority-mixed-rep2,mixed,priority,16.0
28.44283593,252.0,146.0,0.3116749528544488,priority-mixed-rep2,mixed,priority,16.0
28.96295661499971,253.0,144.0,0.30533173324189955,priority-mixed-rep2,mixed,priority,16.0
29.466530662997684,251.0,136.0,0.2897308417623864,priority-mixed-rep2,mixed,priority,16.0
29.991009909997956,251.0,128.0,0.27653008743356766,priority-mixed-rep2,mixed,priority,16.0
30.510820163999597,253.0,116.0,0.267786730670324,priority-mixed-rep2,mixed,priority,16.0
31.01522928399936,253.0,103.0,0.25647179838847933,priority-mixed-rep2,mixed,priority,16.0
31.52245735500037,251.0,89.0,0.23795645465455173,priority-mixed-rep2,mixed,priority,16.0
32.04310634599824,253.0,68.0,0.21755528887364994,priority-mixed-rep2,mixed,priority,16.0
32.566793054997106,254.0,65.0,0.2187553574489971,priority-mixed-rep2,mixed,priority,16.0
33.09107789299742,254.0,68.0,0.23007028973084176,priority-mixed-rep2,mixed,priority,16.0
33.59796682199885,254.0,70.0,0.2391565232298989,priority-mixed-rep2,mixed,priority,16.0
34.11176515199986,253.0,72.0,0.24944282530430306,priority-mixed-rep2,mixed,priority,16.0
34.63617079499818,253.0,73.0,0.26058631921824105,priority-mixed-rep2,mixed,priority,16.0
35.14186775399867,253.0,74.0,0.26984399108520485,priority-mixed-rep2,mixed,priority,16.0
35.64698139399843,253.0,77.0,0.2780730327447283,priority-mixed-rep2,mixed,priority,16.0
36.15360631599833,253.0,82.0,0.28938796502657294,priority-mixed-rep2,mixed,priority,16.0
36.65968724499908,253.0,85.0,0.2998457054688839,priority-mixed-rep2,mixed,priority,16.0
37.168140985999344,254.0,88.0,0.3084176238642208,priority-mixed-rep2,mixed,priority,16.0
37.679654565999954,253.0,91.0,0.3173324189953711,priority-mixed-rep2,mixed,priority,16.0
38.19447110799956,253.0,93.0,0.3260757757586148,priority-mixed-rep2,mixed,priority,16.0
38.713022575997456,254.0,97.0,0.337047831304646,priority-mixed-rep2,mixed,priority,16.0
39.231698890998814,253.0,102.0,0.3463055031716098,priority-mixed-rep2,mixed,priority,16.0
39.749124186997506,253.0,107.0,0.35693468198182754,priority-mixed-rep2,mixed,priority,16.0
40.253773295997235,254.0,110.0,0.36619235384879134,priority-mixed-rep2,mixed,priority,16.0
40.77460672899906,253.0,115.0,0.37442139550831477,priority-mixed-rep2,mixed,priority,16.0
41.29505029400025,250.0,106.0,0.34424824275672894,priority-mixed-rep2,mixed,priority,16.0
41.80010192899863,254.0,99.0,0.33670495456883254,priority-mixed-rep2,mixed,priority,16.0
42.30465273200025,252.0,90.0,0.3123607063260758,priority-mixed-rep2,mixed,priority,16.0
42.80864659600047,252.0,74.0,0.2845876907251843,priority-mixed-rep2,mixed,priority,16.0
43.3125429669999,252.0,49.0,0.24361392079547406,priority-mixed-rep2,mixed,priority,16.0
43.8191240849992,252.0,16.0,0.20829761700668614,priority-mixed-rep2,mixed,priority,16.0
44.33086858099705,250.0,4.0,0.21018343905366021,priority-mixed-rep2,mixed,priority,16.0
44.84917508599756,241.0,0.0,0.21155494599691416,priority-mixed-rep2,mixed,priority,16.0
45.35659064900028,224.0,0.0,0.20761186353505912,priority-mixed-rep2,mixed,priority,16.0
45.862308315998234,222.0,0.0,0.21584090519458254,priority-mixed-rep2,mixed,priority,16.0
46.367899753997335,220.0,0.0,0.22698439910852053,priority-mixed-rep2,mixed,priority,16.0
46.872007353998924,217.0,0.0,0.2322989885136294,priority-mixed-rep2,mixed,priority,16.0
47.3880300469973,214.0,0.0,0.24035659180524604,priority-mixed-rep2,mixed,priority,16.0
47.90983879799751,214.0,0.0,0.24944282530430306,priority-mixed-rep2,mixed,priority,16.0
48.434028902000136,216.0,0.0,0.2600720041145208,priority-mixed-rep2,mixed,priority,16.0
48.93844574999821,217.0,0.0,0.26898679924567115,priority-mixed-rep2,mixed,priority,16.0
49.45578425399799,219.0,0.0,0.27995885479170235,priority-mixed-rep2,mixed,priority,16.0
49.963405228998454,220.0,0.0,0.2904165952340134,priority-mixed-rep2,mixed,priority,16.0
50.5091471429987,220.0,0.0,0.2989885136293502,priority-mixed-rep2,mixed,priority,16.0
51.01267451699823,222.0,0.0,0.3084176238642208,priority-mixed-rep2,mixed,priority,16.0
51.517274542999075,222.0,0.0,0.31801817246699815,priority-mixed-rep2,mixed,priority,16.0
52.02771553399725,224.0,0.0,0.32796159780558887,priority-mixed-rep2,mixed,priority,16.0
52.54838335299792,225.0,0.0,0.33824789987999315,priority-mixed-rep2,mixed,priority,16.0
53.06381825399876,212.0,0.0,0.3032744728270187,priority-mixed-rep2,mixed,priority,16.0
53.56949936899764,164.0,0.0,0.18446768386764956,priority-mixed-rep2,mixed,priority,16.0
54.08126659199843,126.0,0.0,0.07440425167152409,priority-mixed-rep2,mixed,priority,16.0
54.59613567300039,75.0,0.0,0.0447454140236585,priority-mixed-rep2,mixed,priority,16.0
55.10223461900023,57.0,0.0,0.03188753643065323,priority-mixed-rep2,mixed,priority,16.0
55.60819456599711,54.0,0.0,0.030687467855306072,priority-mixed-rep2,mixed,priority,16.0
56.11599828699764,53.0,0.0,0.029487399279958804,priority-mixed-rep2,mixed,priority,16.0
