t_s,name,utilization_gpu_pct,memory_used_mib,memory_total_mib,repeat_id,scenario,background_offered_rps
58.66764805100138,NVIDIA GeForce RTX 4080 SUPER,77.0,15784.0,16376.0,final-control-rep3,control,
59.69999508500041,NVIDIA GeForce RTX 4080 SUPER,73.0,15784.0,16376.0,final-control-rep3,control,
60.72791147800126,NVIDIA GeForce RTX 4080 SUPER,61.0,15774.0,16376.0,final-control-rep3,control,
0.02679507499851752,NVIDIA GeForce RTX 4080 SUPER,27.0,15785.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
1.0533433689997764,NVIDIA GeForce RTX 4080 SUPER,78.0,15788.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
2.0812080899995635,NVIDIA GeForce RTX 4080 SUPER,74.0,15767.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
3.110311369999181,NVIDIA GeForce RTX 4080 SUPER,73.0,15767.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
4.136556362998817,NVIDIA GeForce RTX 4080 SUPER,74.0,15756.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
5.164570659999299,NVIDIA GeForce RTX 4080 SUPER,82.0,15775.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
6.191795466998883,NVIDIA GeForce RTX 4080 SUPER,77.0,15775.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
7.221027965999383,NVIDIA GeForce RTX 4080 SUPER,79.0,15752.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
8.247543452998798,NVIDIA GeForce RTX 4080 SUPER,74.0,15743.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
9.27832441999999,NVIDIA GeForce RTX 4080 SUPER,72.0,15741.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
10.304604100998404,NVIDIA GeForce RTX 4080 SUPER,73.0,15741.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
11.331941528998868,NVIDIA GeForce RTX 4080 SUPER,75.0,15773.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
12.369727446999605,NVIDIA GeForce RTX 4080 SUPER,74.0,15777.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
13.396148112999072,NVIDIA GeForce RTX 4080 SUPER,73.0,15771.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
14.42233670999849,NVIDIA GeForce RTX 4080 SUPER,74.0,15774.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
15.450546438998572,NVIDIA GeForce RTX 4080 SUPER,96.0,15759.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
16.482389216998854,NVIDIA GeForce RTX 4080 SUPER,99.0,15759.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
17.510554125999988,NVIDIA GeForce RTX 4080 SUPER,99.0,15749.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
18.538952733999395,NVIDIA GeForce RTX 4080 SUPER,99.0,15770.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
19.569934284998453,NVIDIA GeForce RTX 4080 SUPER,99.0,15782.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
20.602238054998452,NVIDIA GeForce RTX 4080 SUPER,100.0,15803.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
21.658173585999975,NVIDIA GeForce RTX 4080 SUPER,100.0,15768.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
22.68409926499953,NVIDIA GeForce RTX 4080 SUPER,100.0,15766.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
23.715679131999423,NVIDIA GeForce RTX 4080 SUPER,99.0,15765.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
24.743943122999553,NVIDIA GeForce RTX 4080 SUPER,100.0,15757.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
25.779265182998643,NVIDIA GeForce RTX 4080 SUPER,100.0,15762.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
26.81016526699932,NVIDIA GeForce RTX 4080 SUPER,100.0,15767.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
27.84023810399958,NVIDIA GeForce RTX 4080 SUPER,100.0,15779.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
28.869868829999177,NVIDIA GeForce RTX 4080 SUPER,99.0,15826.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
29.90485417599848,NVIDIA GeForce RTX 4080 SUPER,100.0,15814.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
30.93794683499982,NVIDIA GeForce RTX 4080 SUPER,99.0,15815.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
31.974780796999767,NVIDIA GeForce RTX 4080 SUPER,100.0,15788.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
33.00770500999897,NVIDIA GeForce RTX 4080 SUPER,100.0,15702.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
34.05188329599878,NVIDIA GeForce RTX 4080 SUPER,100.0,15693.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
35.08091037399936,NVIDIA GeForce RTX 4080 SUPER,100.0,15693.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
36.1150221959997,NVIDIA GeForce RTX 4080 SUPER,99.0,15732.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
37.14219675999993,NVIDIA GeForce RTX 4080 SUPER,100.0,15730.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
38.18410984899856,NVIDIA GeForce RTX 4080 SUPER,100.0,15701.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
39.23407715899884,NVIDIA GeForce RTX 4080 SUPER,100.0,15701.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
40.281042669999806,NVIDIA GeForce RTX 4080 SUPER,99.0,15701.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
41.32658554399859,NVIDIA GeForce RTX 4080 SUPER,99.0,15677.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
42.37270061199888,NVIDIA GeForce RTX 4080 SUPER,99.0,15677.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
43.86301221499889,NVIDIA GeForce RTX 4080 SUPER,99.0,15679.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
47.59737846600001,NVIDIA GeForce RTX 4080 SUPER,5.0,15679.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
49.0905721099989,NVIDIA GeForce RTX 4080 SUPER,15.0,15723.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
50.122196745998735,NVIDIA GeForce RTX 4080 SUPER,89.0,15788.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
51.168061641999884,NVIDIA GeForce RTX 4080 SUPER,99.0,15788.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
54.21365985899865,NVIDIA GeForce RTX 4080 SUPER,81.0,15746.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
57.63840833699942,NVIDIA GeForce RTX 4080 SUPER,14.0,15757.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
58.70350746599979,NVIDIA GeForce RTX 4080 SUPER,83.0,15757.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
63.01208832999873,NVIDIA GeForce RTX 4080 SUPER,76.0,15756.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
64.34904171099879,NVIDIA GeForce RTX 4080 SUPER,57.0,15755.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
65.37648939499923,NVIDIA GeForce RTX 4080 SUPER,64.0,15751.0,16376.0,final-mixed-bg16-rep1,mixed,16.0
0.02833705299963185,NVIDIA GeForce RTX 4080 SUPER,10.0,15758.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
1.0568888170000719,NVIDIA GeForce RTX 4080 SUPER,76.0,15756.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
2.0884324260005087,NVIDIA GeForce RTX 4080 SUPER,74.0,15756.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
3.1203595329989184,NVIDIA GeForce RTX 4080 SUPER,75.0,15755.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
4.151510125999266,NVIDIA GeForce RTX 4080 SUPER,75.0,15754.0,16376.0,final-mixed-bg16-rep2,mixed,16.0
